instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
487,486,1,0.2574112546832489,1,0.1,0.62,0.1076115485564304,0.3333333333333333,0.2631578947368421,0.1147015100650898,0.1147015100650898,0.0,0.4274043920135139,0.9964912280701754,0.9385337518876562,0.0,0.9859649122807016,0.7226890756302521,0.7343391902215433,0.7647058823529411,0.8,0.0,0.9980527070267536,0.981240679663606,0.8387390852101468,0.8375
488,487,1,0.040386360764734,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.11354780502349,0.11354780502349,0.0,0.3521336327905671,0.975438596491228,0.9464950638293926,0.0,0.9649122807017544,0.6880000000000001,0.769453514739229,0.9795918367346936,1.0,1.0,0.9984376491808828,0.9656364549732624,0.8136077312574503,0.98
489,488,1,0.0385192926931973,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.115073185206294,0.115073185206294,0.0,0.2459251496180258,0.963157894736842,0.9387495883708896,0.0,0.975438596491228,0.6771653543307087,0.7583305763250182,0.9142857142857144,1.0,1.0,0.9947395200285912,0.956274587553455,0.82537013625877,0.9925
490,489,1,0.0328258765417931,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1146678833438654,0.1146678833438654,0.0,0.1460583532052182,0.9333333333333332,0.8775082118945458,0.0,0.980701754385965,0.6880000000000001,0.7533582887700536,0.8727272727272728,1.0,1.0,0.9974025332310474,0.9714328345489962,0.834209372969198,1.0
491,490,1,0.1270772816933983,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1259185016664659,0.1259185016664659,0.0,0.1932398902344841,0.936842105263158,0.8714940061770402,0.0,0.9789473684210528,0.6771653543307087,0.7696171599239752,0.896551724137931,1.0,0.5,0.9845411910709232,0.9611988302064648,0.8142962885622211,0.9775
492,491,1,0.031480960416701,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1145692993484861,0.1145692993484861,0.0,0.1683093252463988,0.9192982456140352,0.8610013549995346,0.0,0.975438596491228,0.6880000000000001,0.7420730223123733,0.8275862068965518,1.0,1.0,0.996105431057864,0.972928010859658,0.8420807955822717,1.0
493,492,1,0.0388395065975659,0,0.1,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1133101857321561,0.1133101857321561,0.0,0.2212097472477632,0.987719298245614,0.8931356879163779,0.0,0.987719298245614,0.6991869918699187,0.7106001793100638,0.7222222222222222,1.0,1.0,0.9985492423873586,0.9810613778648822,0.8273523401623638,0.96
494,493,1,0.0309816516624167,0,0.1,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1132841681689756,0.1132841681689756,0.0,0.1811398473901007,0.9842105263157894,0.8641185747941721,0.0,0.987719298245614,0.6880000000000001,0.7023333333333334,0.7222222222222222,1.0,1.0,0.9994038185243304,0.9909227019331004,0.8537835695680689,0.97
495,494,1,0.0304386519313676,0,0.1,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1133243201801026,0.1133243201801026,0.0,0.1710941735497656,0.9824561403508772,0.8586250316151894,0.0,0.9859649122807016,0.6771653543307087,0.6995893605404587,0.7222222222222222,1.0,1.0,0.9993463035195088,0.9917611540445896,0.8562606308476968,0.97
496,495,1,0.2547932892458652,1,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1126636211521,0.1126636211521,0.0,0.3373190286059245,0.9771929824561404,0.8546624795016282,0.0,0.9894736842105264,0.1,0.5871818181818182,0.8727272727272728,0.8,0.0,0.9999990161282613,0.9912280594551764,0.810013188941372,0.87
497,496,1,0.0649702412345005,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1126632500157167,0.1126632500157167,0.0,0.0,0.9421052631578948,0.8747805276956009,0.0,0.9912280701754386,0.1011673151750972,0.5808473843493298,0.8888888888888888,0.8,1.0,0.9999999352354492,0.994289197037621,0.835889420319927,0.98
498,497,1,0.0348092313359168,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1126632500157167,0.1126632500157167,0.0,0.0,0.9421052631578948,0.8747805276956009,0.0,0.9912280701754386,0.1011673151750972,0.5808473843493298,0.8888888888888888,1.0,1.0,0.9999999878720836,0.9922228454266012,0.8071441119081469,0.9917776667776668
499,498,1,0.0352847618063273,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1126632082570385,0.1126632082570385,0.0,0.0555555555555555,0.9403508771929824,0.8583905664377343,0.0,0.9912280701754386,0.1019607843137254,0.5852386237513874,0.9056603773584908,1.0,1.0,0.9999999983251512,0.9938610610986892,0.7998749251827517,0.9945554445554444
500,499,1,0.0348701158785086,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1126631993161104,0.1126631993161104,0.0,0.0430057564728051,0.9385964912280702,0.6423789569538978,0.0,0.9982456140350876,0.1176470588235294,0.5627450980392157,0.8,1.0,1.0,1.0,0.9998224682861028,0.8109568364428463,0.98
501,500,2,0.3449373116470148,2,0.4,0.92,0.7183098591549295,1.0,0.3157894736842105,0.4579003865855029,0.4579003865855029,1.0,0.5547945205479452,0.99438202247191,0.9375296279701024,0.0,1.0,0.6771653543307087,0.6960765346592119,0.7272727272727273,0.8,0.0,0.9999999999999928,0.9477099574383564,0.7726661726795613,0.41
502,501,2,0.1934381874615968,1,0.3,0.9,0.3949579831932773,1.0,0.2105263157894736,0.457935537725279,0.457935537725279,0.0,0.3739549839228295,0.9719101123595506,0.8025296065387942,0.0,0.99438202247191,0.787878787878788,0.89461240104139,0.9885057471264368,0.8,1.0,0.9999242910220592,0.821153850585338,0.7982927336230224,0.42
503,502,2,0.2051138538976707,1,0.6,0.92,0.7183098591549295,1.0,0.3157894736842105,0.4579003865868752,0.4579003865868752,0.0,0.4046384853130856,0.9831460674157304,0.8077364392260417,0.0,0.99438202247191,0.7027027027027026,0.7652930397392246,0.7889908256880733,0.6,1.0,0.9999999999996376,0.9196728176733892,0.4496440589409483,0.8
504,503,1,0.9448827393413086,6,0.7,1.0,0.2816901408450704,1.0,0.3684210526315789,0.5420996134144971,0.5420996134144971,1.0,0.8122881355932203,0.9982456140350876,0.9589757836736584,0.0224719101123595,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.2,0.0,3.5325016680603694e-23,0.0326435831079835,0.0980599808441645,0.0
505,504,2,0.5484682708468485,4,0.5,0.92,0.7183098591549295,1.0,0.3157894736842105,0.4579007344621861,0.4579007344621861,0.5,0.7751768189716356,0.99438202247191,0.9439480147047608,0.0035087719298245,0.99438202247191,0.6666666666666666,0.825753569539926,0.924731182795699,0.4,0.0,0.999953696884507,0.7677494611829486,0.2914872168514542,0.25
506,505,2,0.1241433852854233,0,0.4,0.92,0.7183098591549295,1.0,0.3157894736842105,0.4579003865855029,0.4579003865855029,0.6666666666666666,0.627906976744186,0.99438202247191,0.9546096390622903,0.0017543859649122,0.99438202247191,0.6666666666666666,0.6919358382773017,0.7027027027027026,0.8,1.0,1.0,0.9052773595284562,0.8498623287590037,0.7
507,506,2,0.1209368774235796,0,0.3,0.9,0.3949579831932773,1.0,0.2105263157894736,0.4579914946641699,0.4579914946641699,0.0,0.2463490068306236,0.9719101123595506,0.8529571210986913,0.0,0.9831460674157304,0.7222222222222222,0.8944708537405165,0.9662921348314606,1.0,1.0,0.9975098544142856,0.7329905541739066,0.83387832687033,0.71
508,507,1,0.4370273133299028,3,0.6,0.94,0.6050420168067228,1.0,0.4736842105263157,0.4304268404920306,0.4304268404920306,0.0,0.253448275862069,0.9929824561403509,0.95752369589713,0.0,0.9964912280701754,0.7027027027027026,0.7652930397392246,0.7889908256880733,0.6,1.0,0.4304631841229837,0.4007652374720684,0.0966076984255309,0.85
509,508,2,0.1691165182148367,0,0.2,0.96,0.7183098591549295,1.0,0.3157894736842105,0.457996094617337,0.457996094617337,0.5,0.3992134718160735,0.9831460674157304,0.897067868175002,0.0017543859649122,0.9831460674157304,0.7027027027027026,0.9037197022750796,0.979591836734694,0.8,1.0,0.9982241923614686,0.6906394138355377,0.7664372845139732,0.73
510,509,2,0.3075724468522748,1,0.6,0.92,0.3949579831932773,1.0,0.5789473684210527,0.5053275725611399,0.5053275725611399,0.6666666666666666,0.4452720569066328,0.9887640449438202,0.961059434361814,0.0017543859649122,0.99438202247191,0.7027027027027026,0.795725800988959,0.8421052631578947,0.4,1.0,0.7672497257155138,0.56458111352432,0.762734479646517,0.66
511,510,2,0.7377782099894923,5,0.5,0.98,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7616221426146518,0.7616221426146518,0.0,0.999999999999941,0.99438202247191,1.0,0.0017543859649122,1.0,0.6760563380281691,0.7043218661562873,0.7428571428571428,0.6,0.0,0.1795067975707556,0.3913993251411795,0.2370079506844444,0.1654166666666666
512,511,1,0.4366099372807762,3,0.7,0.94,0.6050420168067228,1.0,0.4736842105263157,0.4298481599382426,0.4298481599382426,0.0,0.2525773195876288,0.9929824561403509,0.971135429444552,0.0,0.9947368421052633,0.7027027027027026,0.7701710885197124,0.8,0.6,1.0,0.4165864246228018,0.4481138987951705,0.1181400528973704,0.7975
513,512,1,0.4198669734596868,3,0.6,0.94,0.6050420168067228,1.0,0.4736842105263157,0.4293964261335594,0.4293964261335594,0.3333333333333333,0.3379310344827585,0.9947368421052633,0.9807014207709652,0.0112359550561797,0.9929824561403509,0.7027027027027026,0.7735609190281869,0.8135593220338984,0.6,1.0,0.4258800710734038,0.4363604107365204,0.2152243440986214,0.8033333333333332
514,513,1,0.8111011131104686,6,0.8,0.98,0.6050420168067228,1.0,0.5789473684210527,0.514541871059738,0.514541871059738,0.5,0.4339084828215264,0.9964912280701754,0.9551024099109282,0.0112359550561797,1.0,0.7222222222222222,0.8142474999271117,0.8648648648648649,0.2,0.0,0.1442699852009195,0.445393911666231,0.2337294244700375,0.11
515,514,2,0.439144276849665,2,0.4,0.9,0.3949579831932773,1.0,0.2105263157894736,0.4654901125102314,0.4654901125102314,0.5,0.4119819314847176,0.9887640449438202,0.9497662103543464,0.0,0.9775280898876404,0.7428571428571428,0.8422799422799422,0.8888888888888888,0.6,0.0,0.9271534515895106,0.5695014907427993,0.8484793965696995,0.42
516,515,1,0.6699952821548318,3,0.9,0.98,0.6050420168067228,1.0,0.4736842105263157,0.2598708668904312,0.2598708668904312,1.0,0.0,0.9964912280701754,0.9915071624647498,0.0168539325842696,0.9982456140350876,0.7226890756302521,0.7288770053475935,0.7428571428571428,0.0,0.0,0.790206278547884,0.6080218544542828,0.5368001740688418,0.045
517,516,2,0.4337023935264873,3,0.2,0.96,0.3949579831932773,1.0,0.3157894736842105,0.7509446677891229,0.7509446677891229,0.0,0.302491103202847,0.9719101123595506,0.9799058478920388,0.0,0.9831460674157304,0.7107438016528926,0.715031933993942,0.7222222222222222,0.8,1.0,0.1951047701974443,0.3970574690085818,0.3817186377302874,0.6239047619047617
518,517,2,0.228960511512987,1,0.5,0.92,0.7183098591549295,1.0,0.3157894736842105,0.4579003865959106,0.4579003865959106,0.0,0.3834374927933953,0.9831460674157304,0.8034074281050317,0.0,0.99438202247191,0.6666666666666666,0.754250111259457,0.8037383177570093,0.6,1.0,0.9999999999961702,0.8212932689946087,0.3849436619312988,0.82
519,518,2,0.2910324127658926,2,0.2,0.9,0.3949579831932773,1.0,0.5263157894736842,0.6142849504379722,0.6142849504379722,0.0,0.4339084828215264,0.9719101123595506,0.963163738973234,0.0017543859649122,1.0,0.7222222222222222,0.7803323234739163,0.8495575221238937,0.8,1.0,0.4387713020847213,0.4709584163201302,0.7290758049997914,0.815
520,519,2,0.3213334391900179,2,0.4,0.9,0.3949579831932773,1.0,0.5263157894736842,0.6157672536828346,0.6157672536828346,0.0,0.0,0.9775280898876404,0.9829137945133656,0.0017543859649122,0.9775280898876404,0.7428571428571428,0.7764915036101476,0.8135593220338984,0.6,1.0,0.4293321225090804,0.4823336357829167,0.6236669399012285,0.9366666666666668
521,520,2,0.5079017362293994,2,0.5,0.92,0.3949579831932773,1.0,0.5789473684210527,0.5744507110922508,0.5744507110922508,0.0,0.1428571428571429,0.9831460674157304,0.9715392061955468,0.0,0.99438202247191,0.7027027027027026,0.796586182859335,0.9056603773584908,0.6,0.0,0.5670161210405195,0.4879889487030695,0.6237511795466815,0.6738333333333333
522,521,2,0.2725576120860853,1,0.5,0.92,0.3949579831932773,1.0,0.5789473684210527,0.5748616693506903,0.5748616693506903,0.3333333333333333,0.1666666666666666,0.9887640449438202,0.9761696333041532,0.0,0.9887640449438202,0.7027027027027026,0.7987425170911409,0.9142857142857144,0.8,1.0,0.5478114522876086,0.4808251429208519,0.6886843989416941,0.8473333333333334
523,522,2,0.3580978750606646,2,0.4,0.92,0.3949579831932773,1.0,0.5789473684210527,0.5080607065709133,0.5080607065709133,1.0,0.644542772861357,0.99438202247191,0.9761907940585124,0.0017543859649122,1.0,0.7428571428571428,0.8195371606586559,0.8971962616822429,0.4,1.0,0.7436132944986331,0.4957711567097033,0.6820282984276766,0.53
524,523,2,0.5748825285282788,4,0.7,0.9,0.3949579831932773,1.0,0.5263157894736842,0.6201430100277885,0.6201430100277885,0.0,0.4971875950136819,0.9887640449438202,0.9657455330673412,0.0,1.0,0.6842105263157894,0.7914497277041989,0.9320388349514565,0.6,0.0,0.4694520370381673,0.4545714033754882,0.6666813884166721,0.36
525,524,1,0.6854321314628462,4,0.8,0.98,0.6050420168067228,1.0,0.7894736842105263,0.3429656723281735,0.3429656723281735,1.0,0.999999999999902,0.9982456140350876,1.0,0.0280898876404494,1.0,0.7428571428571428,0.7696350896740877,0.8135593220338984,0.2,0.0,0.6638814091211819,0.5867027789494876,0.3468230231522535,0.09
526,525,1,0.5405623699044064,2,0.3,0.98,0.2542372881355932,0.6666666666666666,0.5789473684210527,0.2419993789333236,0.2419993789333236,1.0,0.5,0.9964912280701754,0.9878772074114194,0.0112359550561797,1.0,0.6991869918699187,0.7030469493884128,0.7111111111111111,0.6,0.0,0.7583412346443328,0.584134881521351,0.5928798231380368,0.2212698412698412
527,526,2,0.6377554068907878,5,0.5,0.94,0.3949579831932773,1.0,0.4736842105263157,0.7506390152424318,0.7506390152424318,0.0,0.0,0.99438202247191,1.0,0.0035087719298245,1.0,0.7027027027027026,0.7156629611175066,0.7384615384615385,0.6,0.3333333333333333,0.1953590431106681,0.4087426491537858,0.276473009247962,0.3595595238095238
528,527,1,0.6881092714957717,4,0.7,0.86,0.2816901408450704,1.0,0.4210526315789473,0.5248980403549592,0.5248980403549592,0.5,0.264099037138927,0.9964912280701754,0.9310110479907991,0.0,0.9982456140350876,0.7027027027027026,0.8196000681149196,0.8727272727272728,0.4,0.0,0.0438429238763244,0.5089242172922424,0.4585772298568031,0.46
529,528,1,0.4808132805458421,2,0.5,0.96,0.2816901408450704,1.0,0.4210526315789473,0.5420950298610953,0.5420950298610953,0.0,0.2932877297990595,0.9964912280701754,0.9061763431866048,0.0,0.9964912280701754,0.7647058823529411,0.8663225380039655,0.9662921348314606,0.6,1.0,3.065478622828302e-05,0.4209272099612535,0.5241624519774651,0.57
530,529,2,0.7446278649256766,6,0.4,0.98,0.3949579831932773,1.0,0.8947368421052632,0.7374782300796245,0.7374782300796245,1.0,0.9999999999998932,0.99438202247191,1.0,0.0035087719298245,1.0,0.7027027027027026,0.730568600587576,0.7741935483870969,0.4,0.0,0.1639325719283361,0.409146607228905,0.3861536312886994,0.1729999999999999
531,530,2,0.3967210062621839,3,0.3,0.96,0.3949579831932773,1.0,0.4736842105263157,0.7541674944860703,0.7541674944860703,0.0,0.0,0.9775280898876404,0.9900560194482612,0.0017543859649122,0.9775280898876404,0.7107438016528926,0.7257015711561166,0.7428571428571428,0.8,1.0,0.1903705226663286,0.3559332625542379,0.3467035105396637,0.9266666666666667
532,531,2,0.4634781907416214,4,0.7,0.96,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7581293157736716,0.7581293157736716,1.0,0.0,0.9887640449438202,1.0,0.0,1.0,0.6991869918699187,0.7070873534288169,0.7272727272727273,0.4,1.0,0.2416607779830676,0.4003520281562016,0.3838323351252881,0.7932857142857144
533,532,1,0.6185965475409303,4,0.6,0.98,0.6050420168067228,1.0,0.7894736842105263,0.3068858997314909,0.3068858997314909,1.0,0.6620689655172414,0.9982456140350876,0.9906391503467076,0.0168539325842696,1.0,0.7428571428571428,0.763017159701021,0.8135593220338984,0.4,0.0,0.7306184747770573,0.5954830096463086,0.4035097065215283,0.1588095238095238
534,533,1,0.5365218092583786,2,0.4,0.96,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2418706842263284,0.2418706842263284,0.0,0.999999999999808,0.9982456140350876,1.0,0.0112359550561797,0.9982456140350876,0.6991869918699187,0.7070873534288169,0.7272727272727273,0.6,0.0,0.7583392220169325,0.5996479718437984,0.616167664874712,0.2067142857142857
535,534,1,0.4915506659106515,3,0.5,0.98,0.6050420168067228,1.0,0.8947368421052632,0.2616135296184795,0.2616135296184795,0.5,0.999999999999808,0.9982456140350876,1.0,0.0056179775280898,1.0,0.7027027027027026,0.7370202134908017,0.8,0.4,0.3333333333333333,0.7855743541547823,0.6134595849800073,0.5739477796870155,0.3443809523809523
536,535,2,0.3546569672740595,3,0.3,0.96,0.3949579831932773,1.0,0.4736842105263157,0.7541674944860703,0.7541674944860703,0.0,0.0,0.9775280898876404,0.9900560194482612,0.0,0.9775280898876404,0.7107438016528926,0.7257015711561166,0.7428571428571428,1.0,1.0,0.1727634034551014,0.3727835421728436,0.381511250727698,0.945
537,536,2,0.4417386311092922,3,0.3,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7192007312227537,0.7192007312227537,0.3333333333333333,0.463768115942029,0.9831460674157304,0.9872062663185378,0.0,0.9887640449438202,0.7027027027027026,0.7537233589865169,0.8421052631578947,0.8,1.0,0.1960767396702907,0.3856251433438693,0.377866330330087,0.59
538,537,2,0.5084493340893486,3,0.6,0.98,0.3949579831932773,1.0,0.8947368421052632,0.7383864703815205,0.7383864703815205,0.0,0.999999999999808,0.99438202247191,1.0,0.0017543859649122,1.0,0.7027027027027026,0.7370202134908017,0.8,0.6,0.6666666666666666,0.2144256458452177,0.3865404150199927,0.4260522203129846,0.6556190476190474
539,538,2,0.4267350358070253,3,0.2,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6930749096090972,0.6930749096090972,0.0,0.3363844393592677,0.9831460674157304,0.9736459469283896,0.0,0.99438202247191,0.7027027027027026,0.7718109413761587,0.8888888888888888,0.6,1.0,0.247556142943462,0.3863570520303132,0.3856765901840729,0.82
540,539,2,0.6860888024661749,6,0.8,0.88,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7560541441901378,0.7560541441901378,1.0,0.0,0.9887640449438202,1.0,0.0017543859649122,0.9887640449438202,0.6760563380281691,0.6832724373480723,0.7027027027027026,0.4,0.4,0.1396663531079674,0.3700861763928028,0.1980916398291648,0.3756230158730158
541,540,2,0.5769347846832822,4,0.6,0.96,0.3949579831932773,1.0,0.8421052631578947,0.7389335862233216,0.7389335862233216,1.0,0.0,0.99438202247191,1.0,0.0017543859649122,0.99438202247191,0.7027027027027026,0.7404100439992763,0.8135593220338984,0.6,0.5,0.2137692694220466,0.3788742248336204,0.2990811309779727,0.5466666666666667
542,541,1,0.2509881669330518,0,0.2,0.96,0.2816901408450704,1.0,0.4210526315789473,0.3763259568078694,0.3763259568078694,0.0,0.2322274881516587,0.9894736842105264,0.9457886898481168,0.0,0.9929824561403509,0.7027027027027026,0.8079610222467366,0.979591836734694,0.8,1.0,0.5881645149891196,0.6272539656079299,0.6311525178046395,0.8475
543,542,2,0.6738393591331153,5,0.8,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4672210459571548,0.4672210459571548,0.75,0.4814534852329787,0.9887640449438202,0.96766373516855,0.0070175438596491,1.0,0.7428571428571428,0.8269542717818579,0.8686868686868686,0.0,0.0,0.9429780870198204,0.4124360799208831,0.341549678260604,0.26
